,name,date,expenses
6740,Gena Dashnaw,2020-03-01,2931
6741,Gena Dashnaw,2020-03-02,497
6742,Gena Dashnaw,2020-03-03,1376
6743,Gena Dashnaw,2020-03-04,1956
6744,Gena Dashnaw,2020-03-05,2880
6745,Gena Dashnaw,2020-03-06,2270
6746,Gena Dashnaw,2020-03-07,1285
6747,Gena Dashnaw,2020-03-08,888
6748,Gena Dashnaw,2020-03-09,2684
6749,Gena Dashnaw,2020-03-10,1304
6750,Gena Dashnaw,2020-03-11,1545
6751,Gena Dashnaw,2020-03-12,2260
6752,Gena Dashnaw,2020-03-13,2354
6753,Gena Dashnaw,2020-03-14,563
6754,Gena Dashnaw,2020-03-15,3308
6755,Gena Dashnaw,2020-03-16,2687
6756,Gena Dashnaw,2020-03-17,2129
6757,Gena Dashnaw,2020-03-18,1229
6758,Gena Dashnaw,2020-03-19,399
6759,Gena Dashnaw,2020-03-20,1535
6760,Gena Dashnaw,2020-03-21,1570
6761,Gena Dashnaw,2020-03-22,2338
6762,Gena Dashnaw,2020-03-23,959
6763,Gena Dashnaw,2020-03-24,2744
6764,Gena Dashnaw,2020-03-25,2921
6765,Gena Dashnaw,2020-03-26,741
6766,Gena Dashnaw,2020-03-27,1110
6767,Gena Dashnaw,2020-03-28,3401
6768,Gena Dashnaw,2020-03-29,2962
6769,Gena Dashnaw,2020-03-30,2186
6770,Gena Dashnaw,2020-03-31,1340
6771,Gena Dashnaw,2020-04-01,2828
6772,Gena Dashnaw,2020-04-02,2046
6773,Gena Dashnaw,2020-04-03,2138
6774,Gena Dashnaw,2020-04-04,2850
6775,Gena Dashnaw,2020-04-05,729
6776,Gena Dashnaw,2020-04-06,3151
6777,Gena Dashnaw,2020-04-07,2173
6778,Gena Dashnaw,2020-04-08,1426
6779,Gena Dashnaw,2020-04-09,2987
6780,Gena Dashnaw,2020-04-10,1661
6781,Gena Dashnaw,2020-04-11,1342
6782,Gena Dashnaw,2020-04-12,1941
6783,Gena Dashnaw,2020-04-13,1156
6784,Gena Dashnaw,2020-04-14,2663
6785,Gena Dashnaw,2020-04-15,1076
6786,Gena Dashnaw,2020-04-16,3485
6787,Gena Dashnaw,2020-04-17,532
6788,Gena Dashnaw,2020-04-18,1475
6789,Gena Dashnaw,2020-04-19,1540
6790,Gena Dashnaw,2020-04-20,248
6791,Gena Dashnaw,2020-04-21,1523
6792,Gena Dashnaw,2020-04-22,2080
6793,Gena Dashnaw,2020-04-23,3478
6794,Gena Dashnaw,2020-04-24,3335
6795,Gena Dashnaw,2020-04-25,1912
6796,Gena Dashnaw,2020-04-26,1624
6797,Gena Dashnaw,2020-04-27,1327
6798,Gena Dashnaw,2020-04-28,3007
6799,Gena Dashnaw,2020-04-29,2068
6800,Gena Dashnaw,2020-04-30,1026
6801,Gena Dashnaw,2020-05-01,1866
6802,Gena Dashnaw,2020-05-02,816
6803,Gena Dashnaw,2020-05-03,1288
6804,Gena Dashnaw,2020-05-04,3474
6805,Gena Dashnaw,2020-05-05,2207
6806,Gena Dashnaw,2020-05-06,439
6807,Gena Dashnaw,2020-05-07,948
6808,Gena Dashnaw,2020-05-08,314
6809,Gena Dashnaw,2020-05-09,2382
6810,Gena Dashnaw,2020-05-10,224
6811,Gena Dashnaw,2020-05-11,2710
6812,Gena Dashnaw,2020-05-12,3185
6813,Gena Dashnaw,2020-05-13,714
6814,Gena Dashnaw,2020-05-14,1445
6815,Gena Dashnaw,2020-05-15,214
6816,Gena Dashnaw,2020-05-16,1690
6817,Gena Dashnaw,2020-05-17,251
6818,Gena Dashnaw,2020-05-18,2540
6819,Gena Dashnaw,2020-05-19,1252
6820,Gena Dashnaw,2020-05-20,1318
6821,Gena Dashnaw,2020-05-21,1595
6822,Gena Dashnaw,2020-05-22,1835
6823,Gena Dashnaw,2020-05-23,994
6824,Gena Dashnaw,2020-05-24,760
6825,Gena Dashnaw,2020-05-25,221
6826,Gena Dashnaw,2020-05-26,496
6827,Gena Dashnaw,2020-05-27,345
6828,Gena Dashnaw,2020-05-28,297
6829,Gena Dashnaw,2020-05-29,1791
6830,Gena Dashnaw,2020-05-30,2851
6831,Gena Dashnaw,2020-05-31,686
6832,Gena Dashnaw,2020-06-01,3153
6833,Gena Dashnaw,2020-06-02,2525
6834,Gena Dashnaw,2020-06-03,802
6835,Gena Dashnaw,2020-06-04,2991
6836,Gena Dashnaw,2020-06-05,1163
6837,Gena Dashnaw,2020-06-06,702
6838,Gena Dashnaw,2020-06-07,463
6839,Gena Dashnaw,2020-06-08,856
6840,Gena Dashnaw,2020-06-09,3101
6841,Gena Dashnaw,2020-06-10,1201
6842,Gena Dashnaw,2020-06-11,2654
6843,Gena Dashnaw,2020-06-12,2819
6844,Gena Dashnaw,2020-06-13,1135
6845,Gena Dashnaw,2020-06-14,983
6846,Gena Dashnaw,2020-06-15,2409
6847,John Jarvis,2020-01-01,2867
6848,John Jarvis,2020-01-02,3296
6849,John Jarvis,2020-01-03,1483
6850,John Jarvis,2020-01-04,620
6851,John Jarvis,2020-01-05,845
6852,John Jarvis,2020-01-06,988
6853,John Jarvis,2020-01-07,1115
6854,John Jarvis,2020-01-08,975
6855,John Jarvis,2020-01-09,1545
6856,John Jarvis,2020-01-10,1735
6857,John Jarvis,2020-01-11,2739
6858,John Jarvis,2020-01-12,1966
6859,John Jarvis,2020-01-13,477
6860,John Jarvis,2020-01-14,2325
6861,John Jarvis,2020-01-15,2702
6862,John Jarvis,2020-01-16,3055
6863,John Jarvis,2020-01-17,674
6864,John Jarvis,2020-01-18,641
6865,John Jarvis,2020-01-19,1562
6866,John Jarvis,2020-01-20,2133
6867,John Jarvis,2020-01-21,2385
6868,John Jarvis,2020-01-22,2513
6869,John Jarvis,2020-01-23,274
6870,John Jarvis,2020-01-24,3125
6871,John Jarvis,2020-01-25,844
6872,John Jarvis,2020-01-26,993
6873,John Jarvis,2020-01-27,1269
6874,John Jarvis,2020-01-28,1058
6875,John Jarvis,2020-01-29,2767
6876,John Jarvis,2020-01-30,1986
6877,John Jarvis,2020-01-31,549
6878,John Jarvis,2020-02-01,2854
6879,John Jarvis,2020-02-02,3487
6880,John Jarvis,2020-02-03,2926
6881,John Jarvis,2020-02-04,2561
6882,John Jarvis,2020-02-05,3030
6883,John Jarvis,2020-02-06,1310
6884,John Jarvis,2020-02-07,1267
6885,John Jarvis,2020-02-08,2193
6886,John Jarvis,2020-02-09,1784
6887,John Jarvis,2020-02-10,3314
6888,John Jarvis,2020-02-11,827
6889,John Jarvis,2020-02-12,1924
6890,John Jarvis,2020-02-13,2016
6891,John Jarvis,2020-02-14,3388
6892,John Jarvis,2020-02-15,695
6893,John Jarvis,2020-02-16,1007
6894,John Jarvis,2020-02-17,1708
6895,John Jarvis,2020-02-18,1243
6896,John Jarvis,2020-02-19,967
6897,John Jarvis,2020-02-20,2537
6898,John Jarvis,2020-02-21,3059
6899,John Jarvis,2020-02-22,313
6900,John Jarvis,2020-02-23,3131
6901,John Jarvis,2020-02-24,3161
6902,John Jarvis,2020-02-25,2437
6903,John Jarvis,2020-02-26,2341
6904,John Jarvis,2020-02-27,1397
6905,John Jarvis,2020-02-28,2955
6906,John Jarvis,2020-02-29,2722
6907,John Jarvis,2020-03-01,569
6908,John Jarvis,2020-03-02,251
6909,John Jarvis,2020-03-03,2789
6910,John Jarvis,2020-03-04,272
6911,John Jarvis,2020-03-05,2219
6912,John Jarvis,2020-03-06,877
6913,John Jarvis,2020-03-07,292
6914,John Jarvis,2020-03-08,3274
6915,John Jarvis,2020-03-09,3141
6916,John Jarvis,2020-03-10,3461
6917,John Jarvis,2020-03-11,2028
6918,John Jarvis,2020-03-12,2890
6919,John Jarvis,2020-03-13,3256
6920,John Jarvis,2020-03-14,3128
6921,John Jarvis,2020-03-15,1922
6922,John Jarvis,2020-03-16,2563
6923,John Jarvis,2020-03-17,2335
6924,John Jarvis,2020-03-18,1703
6925,John Jarvis,2020-03-19,1512
6926,John Jarvis,2020-03-20,2750
6927,John Jarvis,2020-03-21,3273
6928,John Jarvis,2020-03-22,1987
6929,John Jarvis,2020-03-23,2117
6930,John Jarvis,2020-03-24,3134
6931,John Jarvis,2020-03-25,3127
6932,John Jarvis,2020-03-26,1697
6933,John Jarvis,2020-03-27,3275
6934,John Jarvis,2020-03-28,633
6935,John Jarvis,2020-03-29,1608
6936,John Jarvis,2020-03-30,2067
6937,John Jarvis,2020-03-31,3035
6938,John Jarvis,2020-04-01,986
6939,John Jarvis,2020-04-02,2460
6940,John Jarvis,2020-04-03,1694
6941,John Jarvis,2020-04-04,700
6942,John Jarvis,2020-04-05,3063
6943,John Jarvis,2020-04-06,559
6944,John Jarvis,2020-04-07,1944
6945,John Jarvis,2020-04-08,2727
6946,John Jarvis,2020-04-09,1346
6947,John Jarvis,2020-04-10,3406
6948,John Jarvis,2020-04-11,3220
6949,John Jarvis,2020-04-12,3220
6950,John Jarvis,2020-04-13,2502
6951,John Jarvis,2020-04-14,659
6952,John Jarvis,2020-04-15,424
6953,John Jarvis,2020-04-16,3415
6954,John Jarvis,2020-04-17,778
6955,John Jarvis,2020-04-18,2604
6956,John Jarvis,2020-04-19,2389
6957,John Jarvis,2020-04-20,1618
6958,John Jarvis,2020-04-21,2941
6959,John Jarvis,2020-04-22,2829
6960,John Jarvis,2020-04-23,3332
6961,John Jarvis,2020-04-24,3365
6962,John Jarvis,2020-04-25,2062
6963,John Jarvis,2020-04-26,2021
6964,John Jarvis,2020-04-27,2550
6965,John Jarvis,2020-04-28,365
6966,John Jarvis,2020-04-29,723
6967,John Jarvis,2020-04-30,2762
6968,John Jarvis,2020-05-01,787
6969,John Jarvis,2020-05-02,2694
6970,John Jarvis,2020-05-03,255
6971,John Jarvis,2020-05-04,331
6972,John Jarvis,2020-05-05,385
6973,John Jarvis,2020-05-06,3314
6974,John Jarvis,2020-05-07,2847
6975,John Jarvis,2020-05-08,1306
6976,John Jarvis,2020-05-09,2239
6977,John Jarvis,2020-05-10,2693
6978,John Jarvis,2020-05-11,2696
6979,John Jarvis,2020-05-12,3259
6980,John Jarvis,2020-05-13,701
6981,John Jarvis,2020-05-14,3249
6982,John Jarvis,2020-05-15,2903
6983,John Jarvis,2020-05-16,1403
6984,John Jarvis,2020-05-17,2078
6985,John Jarvis,2020-05-18,698
6986,John Jarvis,2020-05-19,2644
6987,John Jarvis,2020-05-20,3432
6988,John Jarvis,2020-05-21,3035
6989,John Jarvis,2020-05-22,453
6990,John Jarvis,2020-05-23,2732
6991,John Jarvis,2020-05-24,1853
6992,John Jarvis,2020-05-25,1861
6993,John Jarvis,2020-05-26,651
6994,John Jarvis,2020-05-27,586
6995,John Jarvis,2020-05-28,1198
6996,John Jarvis,2020-05-29,1366
6997,John Jarvis,2020-05-30,964
6998,John Jarvis,2020-05-31,941
6999,John Jarvis,2020-06-01,1317
7000,John Jarvis,2020-06-02,1222
7001,John Jarvis,2020-06-03,2212
7002,John Jarvis,2020-06-04,2306
7003,John Jarvis,2020-06-05,281
7004,John Jarvis,2020-06-06,3404
7005,John Jarvis,2020-06-07,2694
7006,John Jarvis,2020-06-08,1459
7007,John Jarvis,2020-06-09,1079
7008,John Jarvis,2020-06-10,3307
7009,John Jarvis,2020-06-11,3369
7010,John Jarvis,2020-06-12,3156
7011,John Jarvis,2020-06-13,1840
7012,John Jarvis,2020-06-14,1386
7013,John Jarvis,2020-06-15,282
7014,John Spooner,2020-01-01,2902
7015,John Spooner,2020-01-02,1740
7016,John Spooner,2020-01-03,1036
7017,John Spooner,2020-01-04,2133
7018,John Spooner,2020-01-05,1465
7019,John Spooner,2020-01-06,2943
7020,John Spooner,2020-01-07,3099
7021,John Spooner,2020-01-08,1642
7022,John Spooner,2020-01-09,2072
7023,John Spooner,2020-01-10,1287
7024,John Spooner,2020-01-11,2013
7025,John Spooner,2020-01-12,1920
7026,John Spooner,2020-01-13,2246
7027,John Spooner,2020-01-14,2437
7028,John Spooner,2020-01-15,517
7029,John Spooner,2020-01-16,1148
7030,John Spooner,2020-01-17,2628
7031,John Spooner,2020-01-18,1375
7032,John Spooner,2020-01-19,2000
7033,John Spooner,2020-01-20,2929
7034,John Spooner,2020-01-21,2364
7035,John Spooner,2020-01-22,2699
7036,John Spooner,2020-01-23,2798
7037,John Spooner,2020-01-24,2542
7038,John Spooner,2020-01-25,3362
7039,John Spooner,2020-01-26,714
7040,John Spooner,2020-01-27,1866
7041,John Spooner,2020-01-28,327
7042,John Spooner,2020-01-29,798
7043,John Spooner,2020-01-30,294
7044,John Spooner,2020-01-31,318
7045,John Spooner,2020-02-01,1933
7046,John Spooner,2020-02-02,1933
7047,John Spooner,2020-02-03,3023
7048,John Spooner,2020-02-04,2378
7049,John Spooner,2020-02-05,2438
7050,John Spooner,2020-02-06,775
7051,John Spooner,2020-02-07,1870
7052,John Spooner,2020-02-08,1244
7053,John Spooner,2020-02-09,3451
7054,John Spooner,2020-02-10,2632
7055,John Spooner,2020-02-11,2576
7056,John Spooner,2020-02-12,1476
7057,John Spooner,2020-02-13,490
7058,John Spooner,2020-02-14,2174
7059,John Spooner,2020-02-15,2410
7060,John Spooner,2020-02-16,1244
7061,John Spooner,2020-02-17,2865
7062,John Spooner,2020-02-18,1219
7063,John Spooner,2020-02-19,3474
7064,John Spooner,2020-02-20,305
7065,John Spooner,2020-02-21,2042
7066,John Spooner,2020-02-22,1304
7067,John Spooner,2020-02-23,1106
7068,John Spooner,2020-02-24,1605
7069,John Spooner,2020-02-25,687
7070,John Spooner,2020-02-26,332
7071,John Spooner,2020-02-27,3118
7072,John Spooner,2020-02-28,690
7073,John Spooner,2020-02-29,1231
7074,John Spooner,2020-03-01,2397
7075,John Spooner,2020-03-02,2758
7076,John Spooner,2020-03-03,1951
7077,John Spooner,2020-03-04,2047
7078,John Spooner,2020-03-05,574
7079,John Spooner,2020-03-06,1570
7080,John Spooner,2020-03-07,2870
7081,John Spooner,2020-03-08,1854
7082,John Spooner,2020-03-09,243
7083,John Spooner,2020-03-10,546
7084,John Spooner,2020-03-11,2656
7085,John Spooner,2020-03-12,1706
7086,John Spooner,2020-03-13,2669
7087,John Spooner,2020-03-14,2515
7088,John Spooner,2020-03-15,2287
7089,John Spooner,2020-03-16,480
7090,John Spooner,2020-03-17,1704
7091,John Spooner,2020-03-18,2330
7092,John Spooner,2020-03-19,2106
7093,John Spooner,2020-03-20,1863
7094,John Spooner,2020-03-21,758
7095,John Spooner,2020-03-22,2572
7096,John Spooner,2020-03-23,1229
7097,John Spooner,2020-03-24,734
7098,John Spooner,2020-03-25,2850
7099,John Spooner,2020-03-26,1581
7100,John Spooner,2020-03-27,1063
7101,John Spooner,2020-03-28,3306
7102,John Spooner,2020-03-29,2771
7103,John Spooner,2020-03-30,2669
7104,John Spooner,2020-03-31,418
7105,John Spooner,2020-04-01,2935
7106,John Spooner,2020-04-02,1785
7107,John Spooner,2020-04-03,1166
7108,John Spooner,2020-04-04,1489
7109,John Spooner,2020-04-05,2598
7110,John Spooner,2020-04-06,1401
7111,John Spooner,2020-04-07,1093
7112,John Spooner,2020-04-08,1820
7113,John Spooner,2020-04-09,2615
7114,John Spooner,2020-04-10,1055
7115,John Spooner,2020-04-11,305
7116,John Spooner,2020-04-12,3472
7117,John Spooner,2020-04-13,1346
7118,John Spooner,2020-04-14,2218
7119,John Spooner,2020-04-15,1454
7120,John Spooner,2020-04-16,2127
7121,John Spooner,2020-04-17,1940
7122,John Spooner,2020-04-18,1534
7123,John Spooner,2020-04-19,2567
7124,John Spooner,2020-04-20,3425
7125,John Spooner,2020-04-21,2161
7126,John Spooner,2020-04-22,1109
7127,John Spooner,2020-04-23,2135
7128,John Spooner,2020-04-24,631
7129,John Spooner,2020-04-25,1966
7130,John Spooner,2020-04-26,1033
7131,John Spooner,2020-04-27,1756
7132,John Spooner,2020-04-28,453
7133,John Spooner,2020-04-29,2740
7134,John Spooner,2020-04-30,2166
7135,John Spooner,2020-05-01,2836
7136,John Spooner,2020-05-02,1791
7137,John Spooner,2020-05-03,734
7138,John Spooner,2020-05-04,3361
7139,John Spooner,2020-05-05,623
7140,John Spooner,2020-05-06,2197
7141,John Spooner,2020-05-07,942
7142,John Spooner,2020-05-08,1139
7143,John Spooner,2020-05-09,553
7144,John Spooner,2020-05-10,3367
7145,John Spooner,2020-05-11,281
7146,John Spooner,2020-05-12,839
7147,John Spooner,2020-05-13,1400
7148,John Spooner,2020-05-14,525
7149,John Spooner,2020-05-15,2636
7150,John Spooner,2020-05-16,2955
7151,John Spooner,2020-05-17,233
7152,John Spooner,2020-05-18,1919
7153,John Spooner,2020-05-19,2158
7154,John Spooner,2020-05-20,2365
7155,John Spooner,2020-05-21,540
7156,John Spooner,2020-05-22,2482
7157,John Spooner,2020-05-23,2063
7158,John Spooner,2020-05-24,2223
7159,John Spooner,2020-05-25,2527
7160,John Spooner,2020-05-26,3099
7161,John Spooner,2020-05-27,3373
7162,John Spooner,2020-05-28,2238
7163,John Spooner,2020-05-29,1348
7164,John Spooner,2020-05-30,2831
7165,John Spooner,2020-05-31,1004
7166,John Spooner,2020-06-01,2464
7167,John Spooner,2020-06-02,871
7168,John Spooner,2020-06-03,3317
7169,John Spooner,2020-06-04,842
7170,John Spooner,2020-06-05,2054
7171,John Spooner,2020-06-06,2267
7172,John Spooner,2020-06-07,1302
7173,John Spooner,2020-06-08,690
7174,John Spooner,2020-06-09,232
7175,John Spooner,2020-06-10,2186
7176,John Spooner,2020-06-11,2555
7177,John Spooner,2020-06-12,243
7178,John Spooner,2020-06-13,3339
7179,John Spooner,2020-06-14,3309
7180,John Spooner,2020-06-15,2717
7181,Clayton Stracke,2020-01-01,1324
7182,Clayton Stracke,2020-01-02,781
7183,Clayton Stracke,2020-01-03,2232
7184,Clayton Stracke,2020-01-04,1936
7185,Clayton Stracke,2020-01-05,2828
7186,Clayton Stracke,2020-01-06,3176
7187,Clayton Stracke,2020-01-07,2999
7188,Clayton Stracke,2020-01-08,1505
7189,Clayton Stracke,2020-01-09,2703
7190,Clayton Stracke,2020-01-10,2360
7191,Clayton Stracke,2020-01-11,1421
7192,Clayton Stracke,2020-01-12,1848
7193,Clayton Stracke,2020-01-13,1617
7194,Clayton Stracke,2020-01-14,1787
7195,Clayton Stracke,2020-01-15,1960
7196,Clayton Stracke,2020-01-16,1207
7197,Clayton Stracke,2020-01-17,2956
7198,Clayton Stracke,2020-01-18,505
7199,Clayton Stracke,2020-01-19,1756
7200,Clayton Stracke,2020-01-20,2098
7201,Clayton Stracke,2020-01-21,3288
7202,Clayton Stracke,2020-01-22,1668
7203,Clayton Stracke,2020-01-23,2372
7204,Clayton Stracke,2020-01-24,541
7205,Clayton Stracke,2020-01-25,1660
7206,Clayton Stracke,2020-01-26,1184
7207,Clayton Stracke,2020-01-27,723
7208,Clayton Stracke,2020-01-28,1144
7209,Clayton Stracke,2020-01-29,1304
7210,Clayton Stracke,2020-01-30,3136
7211,Clayton Stracke,2020-01-31,3433
7212,Clayton Stracke,2020-02-01,547
7213,Clayton Stracke,2020-02-02,1228
7214,Clayton Stracke,2020-02-03,695
7215,Clayton Stracke,2020-02-04,1658
7216,Clayton Stracke,2020-02-05,455
7217,Clayton Stracke,2020-02-06,2842
7218,Clayton Stracke,2020-02-07,2408
7219,Clayton Stracke,2020-02-08,1894
7220,Clayton Stracke,2020-02-09,2244
7221,Clayton Stracke,2020-02-10,479
7222,Clayton Stracke,2020-02-11,3238
7223,Clayton Stracke,2020-02-12,875
7224,Clayton Stracke,2020-02-13,2367
7225,Clayton Stracke,2020-02-14,3473
7226,Clayton Stracke,2020-02-15,2274
7227,Clayton Stracke,2020-02-16,3353
7228,Clayton Stracke,2020-02-17,467
7229,Clayton Stracke,2020-02-18,2935
7230,Clayton Stracke,2020-02-19,2967
7231,Clayton Stracke,2020-02-20,3418
7232,Clayton Stracke,2020-02-21,697
7233,Clayton Stracke,2020-02-22,3095
7234,Clayton Stracke,2020-02-23,456
7235,Clayton Stracke,2020-02-24,551
7236,Clayton Stracke,2020-02-25,1467
7237,Clayton Stracke,2020-02-26,2336
7238,Clayton Stracke,2020-02-27,1482
7239,Clayton Stracke,2020-02-28,3494
7240,Clayton Stracke,2020-02-29,3184
7241,Clayton Stracke,2020-03-01,1790
7242,Clayton Stracke,2020-03-02,1901
7243,Clayton Stracke,2020-03-03,2832
7244,Clayton Stracke,2020-03-04,262
7245,Clayton Stracke,2020-03-05,2252
7246,Clayton Stracke,2020-03-06,2888
7247,Clayton Stracke,2020-03-07,2874
7248,Clayton Stracke,2020-03-08,3204
7249,Clayton Stracke,2020-03-09,3315
7250,Clayton Stracke,2020-03-10,341
7251,Clayton Stracke,2020-03-11,2840
7252,Clayton Stracke,2020-03-12,1421
7253,Clayton Stracke,2020-03-13,3226
7254,Clayton Stracke,2020-03-14,2690
7255,Clayton Stracke,2020-03-15,1488
7256,Clayton Stracke,2020-03-16,799
7257,Clayton Stracke,2020-03-17,3394
7258,Clayton Stracke,2020-03-18,1563
7259,Clayton Stracke,2020-03-19,2594
7260,Clayton Stracke,2020-03-20,300
7261,Clayton Stracke,2020-03-21,2535
7262,Clayton Stracke,2020-03-22,2495
7263,Clayton Stracke,2020-03-23,2391
7264,Clayton Stracke,2020-03-24,1559
7265,Clayton Stracke,2020-03-25,1408
7266,Clayton Stracke,2020-03-26,1634
7267,Clayton Stracke,2020-03-27,1642
7268,Clayton Stracke,2020-03-28,3391
7269,Clayton Stracke,2020-03-29,1332
7270,Clayton Stracke,2020-03-30,772
7271,Clayton Stracke,2020-03-31,3360
7272,Clayton Stracke,2020-04-01,859
7273,Clayton Stracke,2020-04-02,1810
7274,Clayton Stracke,2020-04-03,3234
7275,Clayton Stracke,2020-04-04,220
7276,Clayton Stracke,2020-04-05,2212
7277,Clayton Stracke,2020-04-06,2750
7278,Clayton Stracke,2020-04-07,3417
7279,Clayton Stracke,2020-04-08,1737
7280,Clayton Stracke,2020-04-09,3040
7281,Clayton Stracke,2020-04-10,641
7282,Clayton Stracke,2020-04-11,550
7283,Clayton Stracke,2020-04-12,2331
7284,Clayton Stracke,2020-04-13,3095
7285,Clayton Stracke,2020-04-14,2796
7286,Clayton Stracke,2020-04-15,2540
7287,Clayton Stracke,2020-04-16,809
7288,Clayton Stracke,2020-04-17,2965
7289,Clayton Stracke,2020-04-18,2159
7290,Clayton Stracke,2020-04-19,1566
7291,Clayton Stracke,2020-04-20,1639
7292,Clayton Stracke,2020-04-21,2500
7293,Clayton Stracke,2020-04-22,860
7294,Clayton Stracke,2020-04-23,583
7295,Clayton Stracke,2020-04-24,3119
7296,Clayton Stracke,2020-04-25,1401
7297,Clayton Stracke,2020-04-26,3382
7298,Clayton Stracke,2020-04-27,702
7299,Clayton Stracke,2020-04-28,748
7300,Clayton Stracke,2020-04-29,2151
7301,Clayton Stracke,2020-04-30,1303
7302,Clayton Stracke,2020-05-01,1437
7303,Clayton Stracke,2020-05-02,3046
7304,Clayton Stracke,2020-05-03,3167
7305,Clayton Stracke,2020-05-04,2632
7306,Clayton Stracke,2020-05-05,736
7307,Clayton Stracke,2020-05-06,2114
7308,Clayton Stracke,2020-05-07,3339
7309,Clayton Stracke,2020-05-08,2644
7310,Clayton Stracke,2020-05-09,1892
7311,Clayton Stracke,2020-05-10,1323
7312,Clayton Stracke,2020-05-11,2322
7313,Clayton Stracke,2020-05-12,2427
7314,Clayton Stracke,2020-05-13,2914
7315,Clayton Stracke,2020-05-14,1267
7316,Clayton Stracke,2020-05-15,2992
7317,Clayton Stracke,2020-05-16,612
7318,Clayton Stracke,2020-05-17,748
7319,Clayton Stracke,2020-05-18,691
7320,Clayton Stracke,2020-05-19,1207
7321,Clayton Stracke,2020-05-20,2557
7322,Clayton Stracke,2020-05-21,1788
7323,Clayton Stracke,2020-05-22,644
7324,Clayton Stracke,2020-05-23,2482
7325,Clayton Stracke,2020-05-24,1339
7326,Clayton Stracke,2020-05-25,800
7327,Clayton Stracke,2020-05-26,2651
7328,Clayton Stracke,2020-05-27,2608
7329,Clayton Stracke,2020-05-28,1726
7330,Clayton Stracke,2020-05-29,2528
7331,Clayton Stracke,2020-05-30,1958
7332,Clayton Stracke,2020-05-31,247
7333,Clayton Stracke,2020-06-01,3046
7334,Clayton Stracke,2020-06-02,3224
7335,Clayton Stracke,2020-06-03,1600
7336,Clayton Stracke,2020-06-04,2281
7337,Clayton Stracke,2020-06-05,1965
7338,Clayton Stracke,2020-06-06,1286
7339,Clayton Stracke,2020-06-07,2632
7340,Clayton Stracke,2020-06-08,1356
7341,Clayton Stracke,2020-06-09,304
7342,Clayton Stracke,2020-06-10,979
7343,Clayton Stracke,2020-06-11,2387
7344,Clayton Stracke,2020-06-12,2976
7345,Clayton Stracke,2020-06-13,3113
7346,Clayton Stracke,2020-06-14,2559
7347,Clayton Stracke,2020-06-15,1836
7348,Edna Martin,2020-01-01,2319
7349,Edna Martin,2020-01-02,359
7350,Edna Martin,2020-01-03,3093
7351,Edna Martin,2020-01-04,563
7352,Edna Martin,2020-01-05,933
7353,Edna Martin,2020-01-06,2789
7354,Edna Martin,2020-01-07,2494
7355,Edna Martin,2020-01-08,914
7356,Edna Martin,2020-01-09,2203
7357,Edna Martin,2020-01-10,3382
7358,Edna Martin,2020-01-11,1799
7359,Edna Martin,2020-01-12,870
7360,Edna Martin,2020-01-13,2418
7361,Edna Martin,2020-01-14,2141
7362,Edna Martin,2020-01-15,1776
7363,Edna Martin,2020-01-16,2276
7364,Edna Martin,2020-01-17,931
7365,Edna Martin,2020-01-18,3095
7366,Edna Martin,2020-01-19,1541
7367,Edna Martin,2020-01-20,395
7368,Edna Martin,2020-01-21,2832
7369,Edna Martin,2020-01-22,3438
7370,Edna Martin,2020-01-23,1744
7371,Edna Martin,2020-01-24,2379
7372,Edna Martin,2020-01-25,2992
7373,Edna Martin,2020-01-26,665
7374,Edna Martin,2020-01-27,2718
7375,Edna Martin,2020-01-28,3007
